timestamp,t,total_demand,ground_truth_caltech_arrivals,ground_truth_jpl_arrivals,caltech_predicted_arrivals,jpl_predicted_arrivals,caltech_synthetic_arrivals,jpl_synthetic_arrivals,caltech_dt_predicted_queue,jpl_dt_predicted_queue,caltech_dt_predicted_wait,jpl_dt_predicted_wait,caltech_dt_predicted_util,jpl_dt_predicted_util,routed_to_caltech,routed_to_jpl,sim_caltech_queue,sim_jpl_queue,sim_caltech_wait,sim_jpl_wait,sim_caltech_util,sim_jpl_util,connection_lost
2018-09-15 09:00:00,238,1,1.0,0.0,0.7041345238685608,0.059349749237298965,0.7041345238685608,0.059349749237298965,42.36972222222221,0.33777777777783435,1002.816666666667,71.44523809523864,1.0,0.8468333333333289,1,0,41.846944444444425,0.33777777777783435,1002.816666666667,71.44523809523864,1.0,0.8468333333333289,False
2018-09-15 10:00:00,239,0,0.0,0.0,0.6548740267753601,0.09398692101240158,0.6548740267753601,0.09398692101240158,40.77722222222216,0.0,1050.0583333333316,0.0,1.0,0.44727777777778305,0,0,39.77722222222216,0.0,1050.0583333333316,0.0,1.0,0.44727777777778305,False
2018-09-15 11:00:00,240,0,0.0,0.0,0.7498167157173157,0.2214866429567337,0.7498167157173157,0.2214866429567337,36.68749999999988,0.0,1037.4888888888865,0.0,1.0,0.29133333333332806,0,0,35.68749999999988,0.0,1037.4888888888865,0.0,1.0,0.29133333333332806,False
2018-09-15 12:00:00,241,1,1.0,0.0,1.1762622594833374,1.177849531173706,1.1762622594833374,1.177849531173706,35.57638888888887,0.0,1077.3499999999985,0.0,1.0,0.26666666666666666,1,0,34.58194444444443,0.0,1077.3499999999985,0.0,1.0,0.2,False
2018-09-15 13:00:00,242,2,1.0,1.0,2.0576424598693848,0.7172021269798279,2.0576424598693848,0.7172021269798279,35.094444444444406,0.0,1061.3666666666659,0.0,1.0,0.3049111111111112,1,1,34.87027777777772,0.0,1061.3666666666659,0.0,1.0,0.21048148148148055,False
2018-09-15 14:00:00,243,2,2.0,0.0,2.7148303985595703,0.7038441300392151,2.7148303985595703,0.7038441300392151,35.07333333333336,0.0,1014.8000000000011,0.0,1.0,0.4,1,1,33.39666666666668,0.0,1014.8000000000011,0.0,1.0,0.2744629629629627,False
2018-09-15 15:00:00,244,4,4.0,0.0,4.385936737060547,1.1977382898330688,4.385936737060547,1.1977382898330688,33.34555555555583,0.0,1027.4023809523835,0.0,1.0,0.44079629629629685,2,2,31.136111111111404,0.0,1027.4023809523835,0.0,1.0,0.3262777777777774,False
2018-09-15 16:00:00,245,6,6.0,0.0,5.60707426071167,2.029923677444458,5.60707426071167,2.029923677444458,32.379999999999896,0.0,980.9722222222196,0.0,1.0,0.5396111111111087,4,2,29.41388888888881,0.0,980.9722222222196,0.0,1.0,0.3509999999999976,False
2018-09-15 17:00:00,246,1,1.0,0.0,4.691920280456543,1.8666291236877441,4.691920280456543,1.8666291236877441,31.81527777777789,0.0,1016.0833333333346,0.0,1.0,0.3997407407407425,1,0,27.970000000000102,0.0,1016.0833333333346,0.0,1.0,0.2468518518518532,False
2018-09-15 18:00:00,247,4,4.0,0.0,4.206793785095215,0.9741141200065613,4.206793785095215,0.9741141200065613,25.223611111111254,0.0,989.6642857142867,0.0,1.0,0.33290740740740754,2,2,23.536388888889025,0.0,989.6642857142867,0.0,1.0,0.21605555555555636,False
2018-09-15 19:00:00,248,7,6.0,1.0,3.5270211696624756,1.5782760381698608,3.5270211696624756,1.5782760381698608,21.20138888888905,0.0,890.0547619047632,0.0,1.0,0.4017222222222214,4,3,20.80361111111127,0.0,890.0547619047632,0.0,1.0,0.24690740740740794,False
2018-09-15 20:00:00,249,6,6.0,0.0,3.6897270679473877,1.5312669277191162,3.6897270679473877,1.5312669277191162,18.397777777778114,0.0,461.37142857143147,0.0,1.0,0.5333333333333333,4,2,18.178888888889198,0.0,461.37142857143147,0.0,1.0,0.3488888888888889,False
2018-09-15 21:00:00,250,3,3.0,0.0,3.2692742347717285,1.3740463256835938,3.2692742347717285,1.3740463256835938,13.607777777777816,0.0,273.5566666666673,0.0,1.0,0.5064074074074051,2,1,12.657500000000043,0.0,273.5566666666673,0.0,1.0,0.4030370370370353,False
