timestamp,t,total_demand,ground_truth_caltech_arrivals,ground_truth_jpl_arrivals,caltech_predicted_arrivals,jpl_predicted_arrivals,caltech_dt_predicted_queue,jpl_dt_predicted_queue,caltech_dt_predicted_wait,jpl_dt_predicted_wait,caltech_dt_predicted_util,jpl_dt_predicted_util,routed_to_caltech,routed_to_jpl,sim_caltech_queue,sim_jpl_queue,sim_caltech_wait,sim_jpl_wait,sim_caltech_util,sim_jpl_util
2018-09-07 06:00:00,43,2,2.0,0.0,0.5699405744671822,0.5699405744671822,41.0,18.0,852.2900000000002,646.4666666666665,1.0,1.0,1,1,41.0,18.0,852.2900000000002,646.4666666666665,1.0,1.0
2018-09-07 07:00:00,44,0,0.0,0.0,0.34407077729701996,0.34407077729701996,39.0,16.0,799.0916666666667,651.575,1.0,1.0,0,0,39.0,16.0,799.0916666666667,651.575,1.0,1.0
2018-09-07 08:00:00,45,1,1.0,0.0,0.18236946500837803,0.18236946500837803,39.0,12.0,0.0,607.7250000000001,1.0,1.0,1,0,40.0,12.0,0.0,607.7250000000001,1.0,1.0
2018-09-07 09:00:00,46,0,0.0,0.0,0.3355099968612194,0.3355099968612194,39.0,7.0,904.7166666666667,596.4666666666667,1.0,1.0,0,0,39.0,7.0,904.7166666666667,596.4666666666667,1.0,1.0
2018-09-07 10:00:00,47,0,0.0,0.0,0.17689391784369946,0.17689391784369946,38.0,0.0,945.7499999999998,273.48181818181814,1.0,0.947944444444445,0,0,38.0,0.0,945.7499999999998,273.48181818181814,1.0,0.947944444444445
2018-09-07 11:00:00,48,1,1.0,0.0,0.2801798302680254,0.2801798302680254,34.0,0.0,921.6083333333332,0.0,1.0,0.6716481481481484,1,0,35.0,0.0,921.6083333333332,0.0,1.0,0.6716481481481484
2018-09-07 12:00:00,49,2,0.0,2.0,0.7056644558906555,0.7056644558906555,34.0,0.0,904.7916666666663,0.0,1.0,0.5336296296296289,0,2,33.0,0.0,904.7916666666663,0.0,1.0,0.48042592592592476
2018-09-07 13:00:00,50,9,2.0,7.0,4.99863338470459,4.99863338470459,34.0,0.0,891.8291666666665,0.0,1.0,0.6078703703703695,3,6,32.0,0.0,891.8291666666665,0.0,1.0,0.5047962962962952
2018-09-07 14:00:00,51,20,7.0,13.0,9.043002843856812,9.043002843856812,37.0,4.0,867.7944444444444,0.0,1.0,1.0,7,13,36.0,7.0,867.7944444444444,0.0,1.0,0.9216481481481479
2018-09-07 15:00:00,52,36,26.0,10.0,15.791197776794434,15.791197776794434,46.0,23.0,891.5133333333331,79.7166666666667,1.0,1.0,22,14,53.0,20.0,891.5133333333331,79.7166666666667,1.0,1.0
2018-09-07 16:00:00,53,14,13.0,1.0,8.680168390274048,8.680168390274048,55.0,30.0,911.1444444444445,0.0,1.0,1.0,10,4,57.0,24.0,911.1444444444445,0.0,1.0,1.0
2018-09-07 17:00:00,54,5,4.0,1.0,2.887764811515808,2.887764811515808,51.0,26.0,871.2814814814815,205.80000000000018,1.0,1.0,3,2,51.0,25.0,871.2814814814815,205.80000000000018,1.0,1.0
2018-09-07 18:00:00,55,3,1.0,2.0,1.8845798671245575,1.8845798671245575,47.0,26.0,697.2583333333332,234.4333333333334,1.0,1.0,1,2,46.0,26.0,697.2583333333332,234.4333333333334,1.0,1.0
2018-09-07 19:00:00,56,7,6.0,1.0,2.4782813787460327,2.4782813787460327,40.0,27.0,314.9416666666668,273.3499999999999,1.0,1.0,5,2,43.0,27.0,314.9416666666668,273.3499999999999,1.0,1.0
2018-09-07 20:00:00,57,6,3.0,3.0,2.0705204606056213,2.0705204606056213,42.0,27.0,323.9277777777781,354.5583333333336,1.0,1.0,3,3,43.0,28.0,323.9277777777781,354.5583333333336,1.0,1.0
2018-09-07 21:00:00,58,4,1.0,3.0,2.345149278640747,2.345149278640747,44.0,27.0,401.11666666666633,369.6611111111112,1.0,1.0,1,3,43.0,28.0,401.11666666666633,369.6611111111112,1.0,1.0
2018-09-07 22:00:00,59,5,3.0,2.0,2.5433562994003296,2.5433562994003296,45.0,27.0,432.7833333333333,425.26666666666654,1.0,1.0,3,2,45.0,26.0,432.7833333333333,425.26666666666654,1.0,1.0
2018-09-07 23:00:00,60,5,5.0,0.0,2.175637900829315,2.175637900829315,47.0,25.0,0.0,468.4722222222222,1.0,1.0,4,1,49.0,24.0,0.0,468.4722222222222,1.0,1.0
2018-09-08 00:00:00,61,7,6.0,1.0,2.4424924850463867,2.4424924850463867,48.0,22.0,554.3055555555553,516.9375000000002,1.0,1.0,5,2,51.0,22.0,554.3055555555553,516.9375000000002,1.0,1.0
2018-09-08 01:00:00,62,6,6.0,0.0,2.8773250579833984,2.8773250579833984,53.0,25.0,613.8166666666671,0.0,1.0,1.0,5,1,55.0,23.0,613.8166666666671,0.0,1.0,1.0
2018-09-08 02:00:00,63,7,7.0,0.0,2.0974253118038177,2.0974253118038177,55.0,23.0,661.8500000000001,639.4333333333336,1.0,1.0,5,2,58.0,23.0,661.8500000000001,639.4333333333336,1.0,1.0
2018-09-08 03:00:00,64,2,2.0,0.0,2.1453623473644257,2.1453623473644257,57.0,23.0,710.3777777777781,660.991666666667,1.0,1.0,1,1,56.0,22.0,710.3777777777781,660.991666666667,1.0,1.0
2018-09-08 04:00:00,65,2,1.0,1.0,1.1414087563753128,1.1414087563753128,54.0,21.0,772.6611111111106,663.1666666666667,1.0,1.0,1,1,54.0,21.0,772.6611111111106,663.1666666666667,1.0,1.0
2018-09-08 05:00:00,66,2,2.0,0.0,0.47052494436502457,0.47052494436502457,53.0,19.0,822.4333333333334,670.8,1.0,1.0,1,1,54.0,20.0,822.4333333333334,670.8,1.0,1.0
2018-09-08 06:00:00,67,0,0.0,0.0,0.32722844928503036,0.32722844928503036,52.0,15.0,885.6583333333333,635.2466666666668,1.0,1.0,0,0,52.0,15.0,885.6583333333333,635.2466666666668,1.0,1.0
2018-09-08 07:00:00,68,0,0.0,0.0,0.10500083863735199,0.10500083863735199,49.0,13.0,945.9888888888887,598.2916666666667,1.0,1.0,0,0,49.0,13.0,945.9888888888887,598.2916666666667,1.0,1.0
2018-09-08 08:00:00,69,1,1.0,0.0,0.17492210865020752,0.17492210865020752,49.0,11.0,0.0,666.2250000000001,1.0,1.0,1,0,50.0,11.0,0.0,666.2250000000001,1.0,1.0
2018-09-08 09:00:00,70,0,0.0,0.0,0.052983056753873825,0.052983056753873825,47.0,9.0,1057.688888888889,657.4916666666663,1.0,1.0,0,0,47.0,9.0,1057.688888888889,657.4916666666663,1.0,1.0
2018-09-08 10:00:00,71,0,0.0,0.0,0.07017966359853745,0.07017966359853745,45.0,2.0,1125.141666666667,517.397619047619,1.0,1.0,0,0,45.0,2.0,1125.141666666667,517.397619047619,1.0,1.0
2018-09-08 11:00:00,72,0,0.0,0.0,0.2607850432395935,0.2607850432395935,44.0,0.0,1147.2333333333336,82.77777777777773,1.0,0.7552592592592605,0,0,44.0,0.0,1147.2333333333336,82.77777777777773,1.0,0.7552592592592605
2018-09-08 12:00:00,73,2,0.0,2.0,0.42938508838415146,0.42938508838415146,37.0,0.0,1187.3190476190473,0.0,1.0,0.4287962962962966,0,2,37.0,0.0,1187.3190476190473,0.0,1.0,0.44883333333333414
2018-09-08 13:00:00,74,1,1.0,0.0,2.683302581310272,2.683302581310272,38.0,0.0,1151.1999999999994,0.0,1.0,0.7189999999999994,1,0,36.0,0.0,1151.1999999999994,0.0,1.0,0.5189999999999994
2018-09-08 14:00:00,75,3,3.0,0.0,2.645268678665161,2.645268678665161,38.0,0.0,1159.2999999999997,0.0,1.0,0.6520185185185174,2,1,37.0,0.0,1159.2999999999997,0.0,1.0,0.46294444444444305
2018-09-08 15:00:00,76,2,2.0,0.0,1.9393948316574097,1.9393948316574097,37.0,0.0,1181.7749999999996,0.0,1.0,0.6,1,1,36.0,0.0,1181.7749999999996,0.0,1.0,0.47970370370370397
2018-09-08 16:00:00,77,3,3.0,0.0,2.5312329530715942,2.5312329530715942,38.0,0.0,1244.9500000000003,0.0,1.0,0.71,2,1,37.0,0.0,1244.9500000000003,0.0,1.0,0.5203518518518517
2018-09-08 17:00:00,78,7,7.0,0.0,1.221917137503624,1.221917137503624,37.0,0.0,1291.1666666666652,0.0,1.0,0.46705555555555595,5,2,41.0,0.0,1291.1666666666652,0.0,1.0,0.41822222222222183
2018-09-08 18:00:00,79,3,3.0,0.0,2.6668179035186768,2.6668179035186768,40.0,0.0,1305.7374999999997,0.0,1.0,0.6447407407407405,2,1,39.0,0.0,1305.7374999999997,0.0,1.0,0.4779259259259258
